latitude	sun_angle	spring_eq_DOY	start_spring_eq	end_spring_eq	eqlength_spring	aut_eq_DOY	start_aut_eq	end_aut_eq	eqlength_autumn
-60	-3.5	86	65	107	42	258	237	279	42
-60	-3.25	86	65	107	42	259	238	280	42
-60	-3	85	64	106	42	260	239	281	42
-60	-2.75	84	63	105	42	260	239	281	42
-60	-2.5	84	63	105	42	261	240	282	42
-60	-2.25	84	63	105	42	261	240	282	42
-60	-2	83	62	104	42	261	240	282	42
-60	-1.75	83	62	104	42	262	241	283	42
-60	-1.5	82	61	103	42	263	242	284	42
-60	-1.25	81	60	102	42	263	242	284	42
-60	-1	81	60	102	42	264	243	285	42
-60	-0.75	80	59	101	42	264	243	285	42
-60	-0.5	80	59	101	42	264	243	285	42
-60	-0.25	80	59	101	42	265	244	286	42
-60	0	79	58	100	42	266	245	287	42
-59	-7	92	71	113	42	252	231	273	42
-59	-6.75	92	72	114	42	253	231	273	42
-59	-6.5	92	71	113	42	253	231	273	42
-59	-6.25	91	70	112	42	253	232	274	42
-59	-6	91	70	112	42	254	233	275	42
-59	-5.75	90	69	111	42	254	233	275	42
-59	-5.5	89	69	111	42	255	234	276	42
-59	-5.25	89	69	111	42	256	234	276	42
-59	-5	89	68	110	42	256	234	276	42
-59	-4.75	88	67	109	42	256	235	277	42
-59	-4.5	88	67	109	42	257	236	278	42
-59	-4.25	87	66	108	42	257	236	278	42
-59	-4	86	65	107	42	258	237	279	42
-59	-3.75	86	65	107	42	258	237	279	42
-59	-3.5	86	65	107	42	258	237	279	42
-59	-3.25	86	65	107	42	259	238	280	42
-59	-3	85	64	106	42	260	239	281	42
-59	-2.75	84	63	105	42	260	239	281	42
-59	-2.5	84	63	105	42	261	240	282	42
-59	-2.25	83	63	105	42	261	240	282	42
-59	-2	83	62	104	42	261	240	282	42
-59	-1.75	83	62	104	42	262	241	283	42
-59	-1.5	82	61	103	42	263	242	284	42
-59	-1.25	81	60	102	42	263	242	284	42
-59	-1	81	60	102	42	264	243	285	42
-59	-0.75	80	59	101	42	264	243	285	42
-59	-0.5	80	59	101	42	264	243	285	42
-59	-0.25	80	59	101	42	265	244	286	42
-59	0	79	58	100	42	266	245	287	42
-58	-7	92	71	113	42	252	231	273	42
-58	-6.75	92	72	114	42	253	231	273	42
-58	-6.5	91	71	113	42	253	231	273	42
-58	-6.25	91	70	112	42	254	232	274	42
-58	-6	91	70	112	42	254	233	275	42
-58	-5.75	90	69	111	42	254	233	275	42
-58	-5.5	89	69	111	42	255	234	276	42
-58	-5.25	89	69	111	42	256	234	276	42
-58	-5	88	68	110	42	256	234	276	42
-58	-4.75	88	67	109	42	256	235	277	42
-58	-4.5	88	67	109	42	257	236	278	42
-58	-4.25	87	66	108	42	257	236	278	42
-58	-4	86	65	107	42	258	237	279	42
-58	-3.75	86	65	107	42	259	237	279	42
-58	-3.5	86	65	107	42	259	237	279	42
-58	-3.25	86	65	107	42	259	238	280	42
-58	-3	85	64	106	42	260	239	281	42
-58	-2.75	84	63	105	42	260	239	281	42
-58	-2.5	84	63	105	42	261	240	282	42
-58	-2.25	83	63	105	42	262	240	282	42
-58	-2	83	62	104	42	262	240	282	42
-58	-1.75	83	62	104	42	262	241	283	42
-58	-1.5	82	61	103	42	263	242	284	42
-58	-1.25	81	60	102	42	263	242	284	42
-58	-1	81	60	102	42	264	243	285	42
-58	-0.75	80	59	101	42	264	243	285	42
-58	-0.5	80	59	101	42	264	243	285	42
-58	-0.25	80	59	101	42	265	244	286	42
-58	0	79	58	100	42	266	245	287	42
-57	-7	92	70	112	42	252	232	274	42
-57	-6.75	92	71	113	42	253	232	274	42
-57	-6.5	91	70	112	42	253	232	274	42
-57	-6.25	90	69	111	42	254	233	275	42
-57	-6	91	69	111	42	254	234	276	42
-57	-5.75	90	68	110	42	254	234	276	42
-57	-5.5	89	68	110	42	255	235	277	42
-57	-5.25	89	68	110	42	256	235	277	42
-57	-5	88	67	109	42	256	235	277	42
-57	-4.75	88	66	108	42	257	236	278	42
-57	-4.5	88	66	108	42	257	237	279	42
-57	-4.25	87	66	108	42	257	237	279	42
-57	-4	86	65	107	42	258	237	279	42
-57	-3.75	86	65	107	42	259	238	280	42
-57	-3.5	85	64	106	42	259	238	280	42
-57	-3.25	86	64	106	42	259	239	281	42
-57	-3	85	63	105	42	260	239	281	42
-57	-2.75	84	63	105	42	260	239	281	42
-57	-2.5	84	63	105	42	261	240	282	42
-57	-2.25	83	62	104	42	262	241	283	42
-57	-2	83	61	103	42	262	241	283	42
-57	-1.75	83	62	104	42	262	241	283	42
-57	-1.5	82	61	103	42	263	242	284	42
-57	-1.25	81	60	102	42	263	242	284	42
-57	-1	81	60	102	42	264	243	285	42
-57	-0.75	80	59	101	42	264	243	285	42
-57	-0.5	80	59	101	42	264	243	285	42
-57	-0.25	80	59	101	42	265	244	286	42
-57	0	79	58	100	42	266	245	287	42
-56	-7	92	70	112	42	253	232	274	42
-56	-6.75	92	71	113	42	253	232	274	42
-56	-6.5	91	70	112	42	253	232	274	42
-56	-6.25	90	69	111	42	254	233	275	42
-56	-6	90	69	111	42	255	234	276	42
-56	-5.75	90	68	110	42	255	234	276	42
-56	-5.5	89	68	110	42	255	235	277	42
-56	-5.25	89	68	110	42	256	235	277	42
-56	-5	88	67	109	42	256	235	277	42
-56	-4.75	87	66	108	42	257	236	278	42
-56	-4.5	88	66	108	42	257	237	279	42
-56	-4.25	87	66	108	42	257	237	279	42
-56	-4	86	65	107	42	258	237	279	42
-56	-3.75	86	65	107	42	259	238	280	42
-56	-3.5	85	64	106	42	259	238	280	42
-56	-3.25	85	64	106	42	260	239	281	42
-56	-3	85	63	105	42	260	239	281	42
-56	-2.75	84	63	105	42	260	239	281	42
-56	-2.5	84	63	105	42	261	240	282	42
-56	-2.25	83	62	104	42	262	241	283	42
-56	-2	82	61	103	42	262	241	283	42
-56	-1.75	83	62	104	42	262	241	283	42
-56	-1.5	82	61	103	42	263	242	284	42
-56	-1.25	81	60	102	42	263	242	284	42
-56	-1	81	60	102	42	264	243	285	42
-56	-0.75	80	59	101	42	264	243	285	42
-56	-0.5	80	59	101	42	264	243	285	42
-56	-0.25	80	59	101	42	265	244	286	42
-56	0	79	58	100	42	266	245	287	42
-55	-7	91	70	112	42	253	232	274	42
-55	-6.75	92	71	113	42	253	232	274	42
-55	-6.5	91	70	112	42	253	232	274	42
-55	-6.25	90	69	111	42	254	233	275	42
-55	-6	90	69	111	42	255	234	276	42
-55	-5.75	89	68	110	42	255	234	276	42
-55	-5.5	89	68	110	42	256	235	277	42
-55	-5.25	89	68	110	42	256	235	277	42
-55	-5	88	67	109	42	256	235	277	42
-55	-4.75	87	66	108	42	257	236	278	42
-55	-4.5	87	66	108	42	258	237	279	42
-55	-4.25	87	66	108	42	258	237	279	42
-55	-4	86	65	107	42	258	237	279	42
-55	-3.75	86	65	107	42	259	238	280	42
-55	-3.5	85	64	106	42	259	238	280	42
-55	-3.25	85	64	106	42	260	239	281	42
-55	-3	84	63	105	42	260	239	281	42
-55	-2.75	84	63	105	42	260	239	281	42
-55	-2.5	84	63	105	42	261	240	282	42
-55	-2.25	83	62	104	42	262	241	283	42
-55	-2	82	61	103	42	262	241	283	42
-55	-1.75	83	62	104	42	262	241	283	42
-55	-1.5	82	61	103	42	263	242	284	42
-55	-1.25	81	60	102	42	263	242	284	42
-55	-1	81	60	102	42	264	243	285	42
-55	-0.75	80	59	101	42	264	243	285	42
-55	-0.5	80	59	101	42	264	243	285	42
-55	-0.25	80	59	101	42	265	244	286	42
-55	0	79	58	100	42	266	245	287	42
-54	-7	91	70	112	42	253	232	274	42
-54	-6.75	91	70	113	43	254	232	275	43
-54	-6.5	90	70	112	42	254	232	275	43
-54	-6.25	90	69	111	42	254	233	275	42
-54	-6	90	69	111	42	255	234	276	42
-54	-5.75	89	68	110	42	255	234	276	42
-54	-5.5	88	68	110	42	256	235	277	42
-54	-5.25	89	68	110	42	256	235	277	42
-54	-5	88	67	109	42	256	235	277	42
-54	-4.75	87	66	108	42	257	236	278	42
-54	-4.5	87	66	108	42	258	237	279	42
-54	-4.25	86	66	108	42	258	237	279	42
-54	-4	86	65	107	42	258	237	279	42
-54	-3.75	86	65	107	42	259	238	280	42
-54	-3.5	85	64	106	42	259	238	280	42
-54	-3.25	85	64	106	42	260	239	281	42
-54	-3	84	63	105	42	260	239	281	42
-54	-2.75	84	63	105	42	260	239	281	42
-54	-2.5	84	63	105	42	261	240	282	42
-54	-2.25	83	62	104	42	262	241	283	42
-54	-2	82	61	103	42	262	241	283	42
-54	-1.75	83	62	104	42	262	241	283	42
-54	-1.5	82	61	103	42	263	242	284	42
-54	-1.25	81	60	102	42	263	242	284	42
-54	-1	81	60	102	42	264	243	285	42
-54	-0.75	80	59	101	42	264	243	285	42
-54	-0.5	80	59	101	42	264	243	285	42
-54	-0.25	80	59	101	42	265	244	286	42
-54	0	79	58	100	42	266	245	287	42
-53	-7	91	69	112	43	253	232	275	43
-53	-6.75	91	70	113	43	254	232	275	43
-53	-6.5	90	69	112	43	254	232	275	43
-53	-6.25	90	68	111	43	255	233	276	43
-53	-6	90	68	111	43	255	234	277	43
-53	-5.75	89	67	110	43	255	234	277	43
-53	-5.5	88	67	110	43	256	235	277	42
-53	-5.25	88	67	110	43	257	235	278	43
-53	-5	88	66	109	43	257	235	278	43
-53	-4.75	87	65	108	43	257	236	279	43
-53	-4.5	87	66	108	42	258	237	279	42
-53	-4.25	86	65	108	43	258	237	279	42
-53	-4	86	64	107	43	259	237	280	43
-53	-3.75	86	64	107	43	259	238	281	43
-53	-3.5	85	64	106	42	259	238	281	43
-53	-3.25	85	64	106	42	260	239	281	42
-53	-3	84	63	105	42	261	239	282	43
-53	-2.75	84	62	105	43	261	239	282	43
-53	-2.5	84	63	105	42	261	240	282	42
-53	-2.25	83	62	104	42	262	241	283	42
-53	-2	82	61	103	42	262	241	283	42
-53	-1.75	82	61	104	43	263	241	284	43
-53	-1.5	82	61	103	42	263	242	284	42
-53	-1.25	81	60	102	42	263	242	284	42
-53	-1	81	60	102	42	264	243	285	42
-53	-0.75	80	59	101	42	265	243	286	43
-53	-0.5	80	59	101	42	265	243	286	43
-53	-0.25	80	59	101	42	265	244	286	42
-53	0	79	58	100	42	266	245	287	42
-52	-7	91	69	112	43	253	232	275	43
-52	-6.75	91	69	112	43	254	233	276	43
-52	-6.5	90	69	112	43	254	233	276	43
-52	-6.25	89	68	111	43	255	233	276	43
-52	-6	90	68	111	43	255	234	277	43
-52	-5.75	89	67	110	43	255	234	277	43
-52	-5.5	88	67	110	43	256	234	278	44
-52	-5.25	88	67	110	43	257	235	278	43
-52	-5	87	66	109	43	257	235	278	43
-52	-4.75	87	65	108	43	257	236	279	43
-52	-4.5	87	65	109	44	258	236	280	44
-52	-4.25	86	65	108	43	258	236	280	44
-52	-4	86	64	107	43	259	237	280	43
-52	-3.75	86	64	107	43	259	238	281	43
-52	-3.5	85	63	107	44	259	238	281	43
-52	-3.25	85	63	107	44	260	238	282	44
-52	-3	84	62	106	44	261	239	282	43
-52	-2.75	84	62	105	43	261	239	282	43
-52	-2.5	84	62	106	44	261	239	283	44
-52	-2.25	83	61	105	44	262	240	284	44
-52	-2	82	60	104	44	262	240	284	44
-52	-1.75	82	61	104	43	263	241	284	43
-52	-1.5	82	60	104	44	263	241	285	44
-52	-1.25	81	59	103	44	263	241	285	44
-52	-1	81	59	103	44	264	242	286	44
-52	-0.75	80	58	102	44	265	243	286	43
-52	-0.5	80	58	102	44	265	243	286	43
-52	-0.25	80	58	102	44	265	243	287	44
-52	0	79	57	101	44	266	244	288	44
-51	-7	90	68	112	44	254	232	276	44
-51	-6.75	91	69	112	43	254	233	276	43
-51	-6.5	90	68	112	44	254	233	276	43
-51	-6.25	89	67	111	44	255	233	277	44
-51	-6	89	67	111	44	256	234	278	44
-51	-5.75	89	66	110	44	256	234	278	44
-51	-5.5	88	66	110	44	256	234	278	44
-51	-5.25	88	66	110	44	257	235	279	44
-51	-5	87	65	109	44	257	235	279	44
-51	-4.75	87	64	108	44	258	236	280	44
-51	-4.5	87	65	109	44	258	236	280	44
-51	-4.25	86	64	108	44	258	236	280	44
-51	-4	85	63	107	44	259	237	281	44
-51	-3.75	85	63	107	44	259	238	282	44
-51	-3.5	85	63	107	44	259	238	282	44
-51	-3.25	85	63	107	44	260	238	282	44
-51	-3	84	62	106	44	261	239	283	44
-51	-2.75	83	61	105	44	261	239	283	44
-51	-2.5	84	62	106	44	261	239	283	44
-51	-2.25	83	61	105	44	262	240	284	44
-51	-2	82	60	104	44	262	240	284	44
-51	-1.75	82	60	104	44	263	241	285	44
-51	-1.5	82	60	104	44	263	241	285	44
-51	-1.25	81	59	103	44	263	241	285	44
-51	-1	81	59	103	44	264	242	286	44
-51	-0.75	80	58	102	44	265	243	287	44
-51	-0.5	80	58	102	44	265	243	287	44
-51	-0.25	80	58	102	44	265	243	287	44
-51	0	79	57	101	44	266	244	288	44
-50	-7	90	68	112	44	254	232	276	44
-50	-6.75	90	68	112	44	255	233	277	44
-50	-6.5	90	68	112	44	255	233	277	44
-50	-6.25	89	67	111	44	255	233	277	44
-50	-6	89	67	111	44	256	234	278	44
-50	-5.75	88	66	110	44	256	234	278	44
-50	-5.5	88	66	110	44	256	234	278	44
-50	-5.25	88	66	110	44	257	235	279	44
-50	-5	87	65	109	44	257	235	279	44
-50	-4.75	86	64	108	44	258	236	280	44
-50	-4.5	87	65	109	44	258	236	280	44
-50	-4.25	86	64	108	44	258	236	280	44
-50	-4	85	63	107	44	259	237	281	44
-50	-3.75	85	63	107	44	260	238	282	44
-50	-3.5	85	63	107	44	260	238	282	44
-50	-3.25	85	63	107	44	260	238	282	44
-50	-3	84	62	106	44	261	239	283	44
-50	-2.75	83	61	105	44	261	239	283	44
-50	-2.5	84	62	106	44	261	239	283	44
-50	-2.25	83	61	105	44	262	240	284	44
-50	-2	82	60	104	44	262	240	284	44
-50	-1.75	82	60	104	44	263	241	285	44
-50	-1.5	82	60	104	44	263	241	285	44
-50	-1.25	81	59	103	44	263	241	285	44
-50	-1	81	59	103	44	264	242	286	44
-50	-0.75	80	58	102	44	265	243	287	44
-50	-0.5	80	58	102	44	265	243	287	44
-50	-0.25	80	58	102	44	265	243	287	44
-50	0	79	57	101	44	266	244	288	44
-49	-7	90	68	112	44	254	232	276	44
-49	-6.75	90	68	112	44	255	233	277	44
-49	-6.5	89	68	112	44	255	233	277	44
-49	-6.25	89	67	111	44	255	233	277	44
-49	-6	89	67	111	44	256	234	278	44
-49	-5.75	88	66	110	44	256	234	278	44
-49	-5.5	88	66	110	44	257	234	278	44
-49	-5.25	88	66	110	44	257	235	279	44
-49	-5	87	65	109	44	257	235	279	44
-49	-4.75	86	64	108	44	258	236	280	44
-49	-4.5	87	65	109	44	258	236	280	44
-49	-4.25	86	64	108	44	258	236	280	44
-49	-4	85	63	107	44	259	237	281	44
-49	-3.75	85	63	107	44	260	238	282	44
-49	-3.5	85	63	107	44	260	238	282	44
-49	-3.25	85	63	107	44	260	238	282	44
-49	-3	84	62	106	44	261	239	283	44
-49	-2.75	83	61	105	44	261	239	283	44
-49	-2.5	83	62	106	44	262	239	283	44
-49	-2.25	83	61	105	44	262	240	284	44
-49	-2	82	60	104	44	262	240	284	44
-49	-1.75	82	60	104	44	263	241	285	44
-49	-1.5	81	60	104	44	263	241	285	44
-49	-1.25	81	59	103	44	263	241	285	44
-49	-1	81	59	103	44	264	242	286	44
-49	-0.75	80	58	102	44	265	243	287	44
-49	-0.5	80	58	102	44	265	243	287	44
-49	-0.25	80	58	102	44	265	243	287	44
-49	0	79	57	101	44	266	244	288	44
-48	-7	90	68	112	44	254	232	276	44
-48	-6.75	90	68	112	44	255	233	277	44
-48	-6.5	89	68	112	44	255	233	277	44
-48	-6.25	89	67	111	44	256	233	277	44
-48	-6	89	67	111	44	256	234	278	44
-48	-5.75	88	66	110	44	256	234	278	44
-48	-5.5	87	66	110	44	257	234	278	44
-48	-5.25	88	66	110	44	257	235	279	44
-48	-5	87	65	109	44	257	235	279	44
-48	-4.75	86	64	108	44	258	236	280	44
-48	-4.5	86	65	109	44	259	236	280	44
-48	-4.25	86	64	108	44	259	236	280	44
-48	-4	85	63	107	44	259	237	281	44
-48	-3.75	85	63	107	44	260	238	282	44
-48	-3.5	84	63	107	44	260	238	282	44
-48	-3.25	85	63	107	44	260	238	282	44
-48	-3	84	62	106	44	261	239	283	44
-48	-2.75	83	61	105	44	261	239	283	44
-48	-2.5	83	62	106	44	262	239	283	44
-48	-2.25	83	61	105	44	262	240	284	44
-48	-2	82	60	104	44	262	240	284	44
-48	-1.75	82	60	104	44	263	241	285	44
-48	-1.5	81	60	104	44	263	241	285	44
-48	-1.25	81	59	103	44	263	241	285	44
-48	-1	81	59	103	44	264	242	286	44
-48	-0.75	80	58	102	44	265	243	287	44
-48	-0.5	80	58	102	44	265	243	287	44
-48	-0.25	80	58	102	44	265	243	287	44
-48	0	79	57	101	44	266	244	288	44
-47	-7	90	67	111	44	255	233	277	44
-47	-6.75	90	67	111	44	255	234	278	44
-47	-6.5	89	67	111	44	255	234	278	44
-47	-6.25	88	66	110	44	256	234	278	44
-47	-6	89	66	110	44	256	235	279	44
-47	-5.75	88	65	109	44	256	235	279	44
-47	-5.5	87	65	109	44	257	235	279	44
-47	-5.25	87	65	109	44	258	236	280	44
-47	-5	87	64	108	44	258	236	280	44
-47	-4.75	86	64	108	44	258	236	280	44
-47	-4.5	86	64	108	44	259	237	281	44
-47	-4.25	85	63	107	44	259	237	281	44
-47	-4	85	63	107	44	259	238	282	44
-47	-3.75	85	63	107	44	260	238	282	44
-47	-3.5	84	62	106	44	260	238	282	44
-47	-3.25	84	62	106	44	261	239	283	44
-47	-3	84	62	106	44	261	239	283	44
-47	-2.75	83	61	105	44	261	239	283	44
-47	-2.5	83	61	105	44	262	240	284	44
-47	-2.25	83	60	104	44	262	240	284	44
-47	-2	82	60	104	44	262	240	284	44
-47	-1.75	82	60	104	44	263	241	285	44
-47	-1.5	81	59	103	44	263	242	286	44
-47	-1.25	81	59	103	44	263	242	286	44
-47	-1	81	59	103	44	264	242	286	44
-47	-0.75	80	58	102	44	265	243	287	44
-47	-0.5	80	58	102	44	265	243	287	44
-47	-0.25	80	58	102	44	265	243	287	44
-47	0	79	57	101	44	266	244	288	44
-46	-7	89	67	111	44	255	233	277	44
-46	-6.75	90	67	111	44	255	234	278	44
-46	-6.5	89	67	111	44	255	234	278	44
-46	-6.25	88	66	110	44	256	234	278	44
-46	-6	88	66	110	44	257	235	279	44
-46	-5.75	88	65	109	44	257	235	279	44
-46	-5.5	87	65	109	44	257	235	279	44
-46	-5.25	87	65	109	44	258	236	280	44
-46	-5	86	64	108	44	258	236	280	44
-46	-4.75	86	64	108	44	258	236	280	44
-46	-4.5	86	64	108	44	259	237	281	44
-46	-4.25	85	63	107	44	259	237	281	44
-46	-4	85	63	107	44	259	238	282	44
-46	-3.75	85	63	107	44	260	238	282	44
-46	-3.5	84	62	106	44	260	238	282	44
-46	-3.25	84	62	106	44	261	239	283	44
-46	-3	84	62	106	44	261	239	283	44
-46	-2.75	83	61	105	44	261	239	283	44
-46	-2.5	83	61	105	44	262	240	284	44
-46	-2.25	82	60	104	44	262	240	284	44
-46	-2	82	60	104	44	262	240	284	44
-46	-1.75	82	60	104	44	263	241	285	44
-46	-1.5	81	59	103	44	263	242	286	44
-46	-1.25	81	59	103	44	263	242	286	44
-46	-1	81	59	103	44	264	242	286	44
-46	-0.75	80	58	102	44	265	243	287	44
-46	-0.5	80	58	102	44	265	243	287	44
-46	-0.25	80	58	102	44	265	243	287	44
-46	0	79	57	101	44	266	244	288	44
-45	-7	89	67	111	44	255	233	277	44
-45	-6.75	89	67	111	44	256	234	278	44
-45	-6.5	89	67	111	44	256	234	278	44
-45	-6.25	88	66	110	44	256	234	278	44
-45	-6	88	66	110	44	257	235	279	44
-45	-5.75	87	65	109	44	257	235	279	44
-45	-5.5	87	65	109	44	257	235	279	44
-45	-5.25	87	65	109	44	258	236	280	44
-45	-5	86	64	108	44	258	236	280	44
-45	-4.75	86	64	108	44	258	236	280	44
-45	-4.5	86	64	108	44	259	237	281	44
-45	-4.25	85	63	107	44	259	237	281	44
-45	-4	85	63	107	44	260	238	282	44
-45	-3.75	85	63	107	44	260	238	282	44
-45	-3.5	84	62	106	44	260	238	282	44
-45	-3.25	84	62	106	44	261	239	283	44
-45	-3	84	62	106	44	261	239	283	44
-45	-2.75	83	61	105	44	261	239	283	44
-45	-2.5	83	61	105	44	262	240	284	44
-45	-2.25	82	60	104	44	262	240	284	44
-45	-2	82	60	104	44	262	240	284	44
-45	-1.75	82	60	104	44	263	241	285	44
-45	-1.5	81	59	103	44	264	242	286	44
-45	-1.25	81	59	103	44	264	242	286	44
-45	-1	81	59	103	44	264	242	286	44
-45	-0.75	80	58	102	44	265	243	287	44
-45	-0.5	80	58	102	44	265	243	287	44
-45	-0.25	80	58	102	44	265	243	287	44
-45	0	79	57	101	44	266	244	288	44
-44	-7	89	67	111	44	255	233	277	44
-44	-6.75	89	67	111	44	256	234	278	44
-44	-6.5	88	67	111	44	256	234	278	44
-44	-6.25	88	66	110	44	256	234	278	44
-44	-6	88	66	110	44	257	235	279	44
-44	-5.75	87	65	109	44	257	235	279	44
-44	-5.5	87	65	109	44	258	235	279	44
-44	-5.25	87	65	109	44	258	236	280	44
-44	-5	86	64	108	44	258	236	280	44
-44	-4.75	86	64	108	44	259	236	280	44
-44	-4.5	86	64	108	44	259	237	281	44
-44	-4.25	85	63	107	44	259	237	281	44
-44	-4	84	63	107	44	260	238	282	44
-44	-3.75	84	63	107	44	260	238	282	44
-44	-3.5	84	62	106	44	260	238	282	44
-44	-3.25	84	62	106	44	261	239	283	44
-44	-3	83	62	106	44	261	239	283	44
-44	-2.75	83	61	105	44	261	239	283	44
-44	-2.5	83	61	105	44	262	240	284	44
-44	-2.25	82	60	104	44	262	240	284	44
-44	-2	82	60	104	44	262	240	284	44
-44	-1.75	82	60	104	44	263	241	285	44
-44	-1.5	81	59	103	44	264	242	286	44
-44	-1.25	81	59	103	44	264	242	286	44
-44	-1	81	59	103	44	264	242	286	44
-44	-0.75	80	58	102	44	265	243	287	44
-44	-0.5	80	58	102	44	265	243	287	44
-44	-0.25	80	58	102	44	265	243	287	44
-44	0	79	57	101	44	266	244	288	44
-43	-7	89	67	111	44	256	233	277	44
-43	-6.75	89	67	111	44	256	234	278	44
-43	-6.5	88	67	111	44	256	234	278	44
-43	-6.25	88	66	110	44	257	234	278	44
-43	-6	88	66	110	44	257	235	279	44
-43	-5.75	87	65	109	44	257	235	279	44
-43	-5.5	87	65	109	44	258	235	279	44
-43	-5.25	87	65	109	44	258	236	280	44
-43	-5	86	64	108	44	258	236	280	44
-43	-4.75	85	64	108	44	259	236	280	44
-43	-4.5	86	64	108	44	259	237	281	44
-43	-4.25	85	63	107	44	259	237	281	44
-43	-4	84	63	107	44	260	238	282	44
-43	-3.75	84	63	107	44	260	238	282	44
-43	-3.5	84	62	106	44	260	238	282	44
-43	-3.25	84	62	106	44	261	239	283	44
-43	-3	83	62	106	44	261	239	283	44
-43	-2.75	83	61	105	44	261	239	283	44
-43	-2.5	83	61	105	44	262	240	284	44
-43	-2.25	82	60	104	44	263	240	284	44
-43	-2	82	60	104	44	263	240	284	44
-43	-1.75	82	60	104	44	263	241	285	44
-43	-1.5	81	59	103	44	264	242	286	44
-43	-1.25	81	59	103	44	264	242	286	44
-43	-1	81	59	103	44	264	242	286	44
-43	-0.75	80	58	102	44	265	243	287	44
-43	-0.5	80	58	102	44	265	243	287	44
-43	-0.25	80	58	102	44	265	243	287	44
-43	0	79	57	101	44	266	244	288	44
-42	-7	88	66	110	44	256	234	278	44
-42	-6.75	89	66	110	44	256	235	279	44
-42	-6.5	88	66	110	44	256	235	279	44
-42	-6.25	87	65	109	44	257	235	279	44
-42	-6	88	65	109	44	257	236	280	44
-42	-5.75	87	64	108	44	257	236	280	44
-42	-5.5	86	64	108	44	258	236	280	44
-42	-5.25	87	64	108	44	258	237	281	44
-42	-5	86	64	108	44	258	237	281	44
-42	-4.75	85	63	107	44	259	237	281	44
-42	-4.5	86	63	107	44	259	238	282	44
-42	-4.25	85	62	106	44	259	238	282	44
-42	-4	84	62	106	44	260	238	282	44
-42	-3.75	84	62	106	44	261	239	283	44
-42	-3.5	84	62	106	44	261	239	283	44
-42	-3.25	84	62	106	44	261	239	283	44
-42	-3	83	61	105	44	262	240	284	44
-42	-2.75	83	60	104	44	262	240	284	44
-42	-2.5	83	61	105	44	262	240	284	44
-42	-2.25	82	60	104	44	263	241	285	44
-42	-2	82	60	104	44	263	241	285	44
-42	-1.75	82	60	104	44	263	241	285	44
-42	-1.5	81	59	103	44	264	242	286	44
-42	-1.25	81	58	102	44	264	242	286	44
-42	-1	81	59	103	44	264	242	286	44
-42	-0.75	80	58	102	44	265	243	287	44
-42	-0.5	80	58	102	44	265	243	287	44
-42	-0.25	80	58	102	44	265	243	287	44
-42	0	79	57	101	44	266	244	288	44
-41	-7	88	66	110	44	256	234	278	44
-41	-6.75	88	66	110	44	257	235	279	44
-41	-6.5	88	66	110	44	257	235	279	44
-41	-6.25	87	65	109	44	257	235	279	44
-41	-6	87	65	109	44	258	236	280	44
-41	-5.75	87	64	108	44	258	236	280	44
-41	-5.5	86	64	108	44	258	236	280	44
-41	-5.25	86	64	108	44	259	237	281	44
-41	-5	86	64	108	44	259	237	281	44
-41	-4.75	85	63	107	44	259	237	281	44
-41	-4.5	85	63	107	44	260	238	282	44
-41	-4.25	85	62	106	44	260	238	282	44
-41	-4	84	62	106	44	260	238	282	44
-41	-3.75	84	62	106	44	261	239	283	44
-41	-3.5	84	62	106	44	261	239	283	44
-41	-3.25	84	62	106	44	261	239	283	44
-41	-3	83	61	105	44	262	240	284	44
-41	-2.75	83	60	104	44	262	240	284	44
-41	-2.5	83	61	105	44	262	240	284	44
-41	-2.25	82	60	104	44	263	241	285	44
-41	-2	82	60	104	44	263	241	285	44
-41	-1.75	82	60	104	44	263	241	285	44
-41	-1.5	81	59	103	44	264	242	286	44
-41	-1.25	81	58	102	44	264	242	286	44
-41	-1	81	59	103	44	264	242	286	44
-41	-0.75	80	58	102	44	265	243	287	44
-41	-0.5	80	58	102	44	265	243	287	44
-41	-0.25	80	58	102	44	265	243	287	44
-41	0	79	57	101	44	266	244	288	44
-40	-7	88	66	110	44	256	234	278	44
-40	-6.75	88	66	110	44	257	235	279	44
-40	-6.5	88	66	110	44	257	235	279	44
-40	-6.25	87	65	109	44	257	235	279	44
-40	-6	87	65	109	44	258	236	280	44
-40	-5.75	86	64	108	44	258	236	280	44
-40	-5.5	86	64	108	44	258	236	280	44
-40	-5.25	86	64	108	44	259	237	281	44
-40	-5	86	64	108	44	259	237	281	44
-40	-4.75	85	63	107	44	259	237	281	44
-40	-4.5	85	63	107	44	260	238	282	44
-40	-4.25	84	62	106	44	260	238	282	44
-40	-4	84	62	106	44	260	238	282	44
-40	-3.75	84	62	106	44	261	239	283	44
-40	-3.5	84	62	106	44	261	239	283	44
-40	-3.25	84	62	106	44	261	239	283	44
-40	-3	83	61	105	44	262	240	284	44
-40	-2.75	82	60	104	44	262	240	284	44
-40	-2.5	83	61	105	44	262	240	284	44
-40	-2.25	82	60	104	44	263	241	285	44
-40	-2	82	60	104	44	263	241	285	44
-40	-1.75	82	60	104	44	263	241	285	44
-40	-1.5	81	59	103	44	264	242	286	44
-40	-1.25	80	58	102	44	264	242	286	44
-40	-1	81	59	103	44	264	242	286	44
-40	-0.75	80	58	102	44	265	243	287	44
-40	-0.5	80	58	102	44	265	243	287	44
-40	-0.25	80	58	102	44	265	243	287	44
